time;x;y;z;gforce
5,1170;0,0961;0,3963;0,9366;1,022
5,1250;0,0921;0,3883;0,9406;1,022
5,1690;0,1001;0,4003;0,9326;1,020
5,1700;0,0881;0,3883;0,9366;1,018
5,1710;0,1001;0,3963;0,9326;1,018
5,1720;0,1001;0,4043;0,9286;1,018
5,1760;0,0881;0,4083;0,9406;1,029
5,1880;0,0801;0,4163;0,9526;1,043
5,1950;0,0801;0,4283;0,9526;1,048
5,2060;0,0761;0,4363;0,9607;1,058
5,2160;0,0720;0,4403;0,9526;1,052
5,2250;0,0680;0,4323;0,9687;1,063
5,2490;0,0680;0,4363;0,9767;1,072
5,2500;0,0680;0,4403;0,9807;1,077
5,2550;0,0801;0,4323;1,0007;1,093
5,2680;0,0801;0,4323;1,0087;1,100
5,2760;0,0881;0,4363;1,0127;1,106
5,2870;0,0921;0,4443;1,0127;1,110
5,2950;0,0841;0,4283;1,0127;1,103
5,3050;0,0881;0,4283;1,0127;1,103
5,3170;0,0801;0,4243;1,0327;1,119
5,3250;0,0921;0,3963;1,0647;1,140
5,3650;0,0400;0,4643;1,0087;1,111
5,3670;0,0480;0,4803;0,9847;1,097
5,3680;0,0841;0,4963;1,0367;1,152
5,3690;0,0560;0,4843;1,0407;1,149
5,3770;0,0480;0,4803;0,9927;1,104
5,3860;0,0480;0,4443;0,9727;1,070
5,3950;0,0680;0,3803;0,9687;1,043
5,4060;0,0680;0,3322;1,0407;1,095
5,4170;0,0400;0,3562;1,0687;1,127
5,4250;0,0040;0,4083;1,0447;1,122
5,4480;-0,0240;0,4403;1,0207;1,112
5,4490;-0,0320;0,4523;0,9767;1,077
5,4850;-0,0160;0,4523;0,9446;1,047
5,4870;-0,0440;0,4523;0,9767;1,077
5,5010;-0,0280;0,4363;0,9727;1,066
5,5040;-0,0240;0,4283;0,9807;1,070
5,5060;-0,0160;0,4083;1,0447;1,122
5,5150;-0,0120;0,3803;1,0727;1,138
5,5310;-0,0200;0,3482;1,0927;1,147
5,5550;-0,0040;0,3162;1,1088;1,153
5,5570;-0,0120;0,3002;1,1368;1,176
5,5580;-0,0040;0,2802;1,1448;1,179
5,5650;-0,0040;0,2682;1,1288;1,160
5,5750;-0,0160;0,2562;1,1047;1,134
5,5870;-0,0200;0,2562;1,0567;1,088
5,6060;-0,0200;0,2682;1,0247;1,059
5,6150;-0,0280;0,2762;0,9927;1,031
5,6250;-0,0400;0,2722;0,9526;0,992
5,6520;-0,0480;0,2922;0,9206;0,967
5,6540;-0,0440;0,3002;0,9126;0,962
5,6560;-0,0480;0,3082;0,9006;0,953
5,6650;-0,0520;0,3122;0,8966;0,951
5,6760;-0,0440;0,3042;0,9086;0,959
5,6880;-0,0360;0,3002;0,9406;0,988
5,7050;-0,0320;0,3042;0,9687;1,016
5,7170;-0,0360;0,3162;1,0047;1,054
