time;x;y;z;gforce
2,1390;-0,0000;0,1241;1,0567;1,064
2,1400;0,0040;0,1321;1,0327;1,041
2,1460;0,0080;0,1281;1,0527;1,061
2,1620;-0,0040;0,1321;1,0487;1,057
2,1660;-0,0000;0,1361;1,0447;1,054
2,1770;-0,0080;0,1361;1,0567;1,065
2,1890;-0,0000;0,1401;1,0647;1,074
2,1960;-0,0080;0,1441;1,0647;1,074
2,2060;-0,0080;0,1361;1,0607;1,069
2,2160;-0,0080;0,1401;1,0487;1,058
2,2420;-0,0000;0,1361;1,0407;1,050
2,2440;-0,0040;0,1241;1,0447;1,052
2,2470;0,0080;0,1161;1,0447;1,051
2,2580;-0,0000;0,1161;1,0567;1,063
2,2660;-0,0080;0,1201;1,0367;1,044
2,2760;-0,0080;0,1161;1,0567;1,063
2,2880;-0,0000;0,1201;1,0567;1,064
2,2960;-0,0160;0,1321;1,0727;1,081
2,3060;-0,0160;0,1201;1,0607;1,068
2,3160;-0,0200;0,1161;1,0647;1,071
2,3360;-0,0160;0,1321;1,0567;1,065
2,3370;-0,0040;0,1321;1,0767;1,085
2,3570;-0,0080;0,1361;1,0607;1,069
2,3580;-0,0040;0,1401;1,0647;1,074
2,3660;-0,0000;0,1441;1,0487;1,059
2,3760;0,0080;0,1241;1,0567;1,064
2,3890;0,0080;0,1201;1,0447;1,052
2,3960;0,0160;0,1321;1,0567;1,065
2,4060;-0,0040;0,1201;1,0647;1,071
2,4160;-0,0000;0,1241;1,0647;1,072
2,4360;0,0040;0,1161;1,0527;1,059
2,4370;-0,0040;0,1281;1,0407;1,049
2,4460;-0,0040;0,1281;1,0447;1,053
2,4570;-0,0000;0,1281;1,0367;1,045
2,4660;0,0040;0,1321;1,0567;1,065
2,4760;-0,0000;0,1321;1,0567;1,065
2,4870;-0,0000;0,1281;1,0567;1,064
2,4960;-0,0120;0,1241;1,0607;1,068
2,5060;-0,0080;0,1321;1,0447;1,053
2,5160;-0,0080;0,1321;1,0527;1,061
2,5320;-0,0000;0,1361;1,0527;1,061
2,5390;-0,0080;0,1281;1,0527;1,061
2,5530;-0,0080;0,1321;1,0567;1,065
2,5560;-0,0040;0,1401;1,0647;1,074
2,5660;-0,0000;0,1401;1,0567;1,066
2,5760;-0,0000;0,1401;1,0607;1,070
2,5880;-0,0120;0,1401;1,0647;1,074
2,5960;-0,0000;0,1361;1,0607;1,069
2,6060;-0,0040;0,1361;1,0607;1,069
2,6160;-0,0040;0,1321;1,0527;1,061
2,6430;-0,0040;0,1361;1,0487;1,058
2,6440;-0,0000;0,1201;1,0487;1,056
2,6540;-0,0000;0,1241;1,0527;1,060
2,6560;-0,0000;0,1281;1,0647;1,072
2,6660;-0,0120;0,1201;1,0607;1,068
2,6760;-0,0080;0,1361;1,0527;1,062
2,6880;-0,0080;0,1321;1,0527;1,061
2,6960;-0,0040;0,1361;1,0527;1,061
2,7060;-0,0000;0,1241;1,0487;1,056
2,7170;-0,0080;0,1281;1,0527;1,061
2,7530;-0,0040;0,1241;1,0607;1,068
2,7540;-0,0040;0,1321;1,0447;1,053
2,7560;-0,0160;0,1281;1,0327;1,041
2,7660;-0,0080;0,1321;1,0247;1,033
2,7770;-0,0120;0,1361;1,0367;1,046
2,7870;-0,0040;0,1321;1,0327;1,041
2,7960;-0,0040;0,1361;1,0487;1,058
2,8200;-0,0040;0,1321;1,0527;1,061
2,8210;-0,0120;0,1361;1,0647;1,073
2,8270;-0,0080;0,1401;1,0607;1,070
2,8370;-0,0120;0,1481;1,0527;1,063
2,8600;-0,0120;0,1521;1,0727;1,084
2,8620;-0,0120;0,1441;1,0607;1,071
2,8660;-0,0160;0,1521;1,0527;1,064
2,8760;-0,0200;0,1521;1,0647;1,076
2,8870;-0,0080;0,1521;1,0647;1,076
2,8960;-0,0120;0,1441;1,0687;1,078
2,9060;-0,0120;0,1521;1,0607;1,072
2,9160;-0,0240;0,1481;1,0567;1,067
2,9520;-0,0240;0,1521;1,0447;1,056
2,9560;-0,0000;0,1441;1,0327;1,043
2,9570;0,0080;0,1401;1,0527;1,062
2,9580;0,0160;0,1241;1,0687;1,076
2,9660;0,0160;0,1241;1,0807;1,088
2,9760;-0,0000;0,1281;1,0727;1,080
2,9890;-0,0000;0,1321;1,0967;1,105
2,9960;-0,0120;0,1361;1,0967;1,105
3,0060;-0,0280;0,1401;1,0767;1,086
3,0160;-0,0240;0,1401;1,0727;1,082
3,0390;-0,0320;0,1521;1,0527;1,064
3,0520;-0,0240;0,1681;1,0367;1,051
3,0530;-0,0320;0,1561;1,0327;1,045
3,0650;-0,0280;0,1761;1,0207;1,036
3,0690;-0,0280;0,1801;1,0167;1,033
3,0770;-0,0280;0,1761;1,0167;1,032
3,0910;-0,0240;0,1801;1,0287;1,045
3,0960;-0,0200;0,1641;1,0247;1,038
